#/global/homes/j/joeschm/st_research/NSTXU_discharges/139047/NSTXU139047.iterdb
#rhot VROT
3.788230000000000208e-01 6.036187999999999738e+04
3.790727999999999875e-01 6.031715000000000146e+04
3.793225000000000069e-01 6.027248999999999796e+04
3.795722999999999736e-01 6.022790000000000146e+04
3.798219999999999930e-01 6.018338999999999942e+04
3.800718000000000152e-01 6.013894000000000233e+04
3.803214999999999790e-01 6.009456999999999971e+04
3.805713000000000013e-01 6.005026000000000204e+04
3.808210000000000206e-01 6.000601999999999680e+04
3.810707999999999873e-01 5.996183999999999651e+04
3.813205000000000067e-01 5.991773000000000320e+04
3.815702999999999734e-01 5.987368000000000029e+04
3.818199999999999927e-01 5.982969000000000233e+04
3.820698000000000150e-01 5.978576000000000204e+04
3.823194999999999788e-01 5.974188999999999942e+04
3.825693000000000010e-01 5.969806999999999971e+04
3.828190000000000204e-01 5.965431999999999971e+04
3.830687999999999871e-01 5.961062000000000262e+04
3.833185000000000064e-01 5.956697000000000116e+04
3.835682999999999732e-01 5.952337000000000262e+04
3.838179999999999925e-01 5.947983000000000175e+04
3.840678000000000147e-01 5.943633000000000175e+04
3.843174999999999786e-01 5.939287999999999738e+04
3.845673000000000008e-01 5.934948000000000320e+04
3.848170000000000202e-01 5.930612999999999738e+04
3.850667999999999869e-01 5.926281999999999971e+04
3.853165000000000062e-01 5.921955999999999767e+04
3.855662999999999729e-01 5.917633000000000175e+04
3.858159999999999923e-01 5.913315000000000146e+04
3.860658000000000145e-01 5.909001000000000204e+04
3.863154999999999784e-01 5.904691000000000349e+04
3.865653000000000006e-01 5.900383999999999651e+04
3.868150000000000199e-01 5.896080999999999767e+04
3.870647999999999866e-01 5.891780999999999767e+04
3.873145000000000060e-01 5.887484999999999854e+04
3.875642999999999727e-01 5.883191999999999825e+04
3.878139999999999921e-01 5.878902999999999884e+04
3.880638000000000143e-01 5.874616000000000349e+04
3.883134999999999781e-01 5.870331999999999971e+04
3.885633000000000004e-01 5.866050000000000000e+04
3.888130000000000197e-01 5.861772000000000116e+04
3.890627999999999864e-01 5.857494999999999709e+04
3.893125000000000058e-01 5.853220999999999913e+04
3.895622999999999725e-01 5.848950000000000000e+04
3.898119999999999918e-01 5.844680000000000291e+04
3.900618000000000141e-01 5.840412000000000262e+04
3.903114999999999779e-01 5.836145999999999913e+04
3.905613000000000001e-01 5.831883000000000175e+04
3.908110000000000195e-01 5.827620999999999913e+04
3.910607999999999862e-01 5.823361000000000058e+04
3.913105000000000055e-01 5.819104000000000087e+04
3.915602999999999723e-01 5.814848000000000320e+04
3.918099999999999916e-01 5.810594000000000233e+04
3.920598000000000138e-01 5.806343000000000029e+04
3.923094999999999777e-01 5.802094000000000233e+04
3.925592999999999999e-01 5.797847000000000116e+04
3.928090000000000193e-01 5.793601999999999680e+04
3.930587999999999860e-01 5.789358999999999651e+04
3.933085000000000053e-01 5.785119000000000233e+04
3.935583000000000276e-01 5.780881999999999971e+04
3.938079999999999914e-01 5.776647000000000116e+04
3.940578000000000136e-01 5.772415000000000146e+04
3.943074999999999775e-01 5.768184999999999854e+04
3.945572999999999997e-01 5.763958000000000175e+04
3.948070000000000190e-01 5.759733999999999651e+04
3.950567999999999858e-01 5.755512000000000262e+04
3.953065000000000051e-01 5.751293000000000029e+04
3.955563000000000273e-01 5.747076999999999680e+04
3.958059999999999912e-01 5.742863999999999942e+04
3.960558000000000134e-01 5.738654000000000087e+04
3.963054999999999772e-01 5.734447000000000116e+04
3.965552999999999995e-01 5.730243000000000029e+04
3.968050000000000188e-01 5.726043000000000029e+04
3.970547999999999855e-01 5.721844999999999709e+04
3.973045000000000049e-01 5.717651000000000204e+04
3.975543000000000271e-01 5.713458999999999651e+04
3.978039999999999909e-01 5.709272000000000116e+04
3.980538000000000132e-01 5.705087000000000262e+04
3.983034999999999770e-01 5.700905999999999767e+04
3.985532999999999992e-01 5.696727999999999884e+04
3.988030000000000186e-01 5.692554000000000087e+04
3.990527999999999853e-01 5.688383999999999651e+04
3.993025000000000047e-01 5.684216999999999825e+04
3.995523000000000269e-01 5.680052999999999884e+04
3.998019999999999907e-01 5.675894000000000233e+04
4.000518000000000129e-01 5.671737999999999738e+04
4.003014999999999768e-01 5.667586000000000058e+04
4.005512999999999990e-01 5.663437999999999738e+04
4.008010000000000184e-01 5.659294000000000233e+04
4.010507999999999851e-01 5.655154000000000087e+04
4.013005000000000044e-01 5.651018000000000029e+04
4.015503000000000267e-01 5.646886000000000058e+04
4.018000999999999934e-01 5.642758000000000175e+04
4.020498000000000127e-01 5.638633000000000175e+04
4.022995999999999794e-01 5.634512999999999738e+04
4.025492999999999988e-01 5.630395999999999913e+04
4.027991000000000210e-01 5.626283000000000175e+04
4.030487999999999849e-01 5.622173999999999796e+04
4.032986000000000071e-01 5.618068000000000029e+04
4.035483000000000264e-01 5.613966000000000349e+04
4.037980999999999931e-01 5.609868000000000029e+04
4.040478000000000125e-01 5.605773000000000320e+04
4.042975999999999792e-01 5.601681999999999971e+04
4.045472999999999986e-01 5.597594000000000233e+04
4.047971000000000208e-01 5.593509999999999854e+04
4.050467999999999846e-01 5.589427999999999884e+04
4.052966000000000069e-01 5.585350000000000000e+04
4.055463000000000262e-01 5.581276000000000204e+04
4.057960999999999929e-01 5.577204000000000087e+04
4.060458000000000123e-01 5.573136000000000058e+04
4.062955999999999790e-01 5.569069999999999709e+04
4.065452999999999983e-01 5.565008000000000175e+04
4.067951000000000206e-01 5.560948999999999796e+04
4.070447999999999844e-01 5.556891999999999825e+04
4.072946000000000066e-01 5.552838999999999942e+04
4.075443000000000260e-01 5.548787999999999738e+04
4.077940999999999927e-01 5.544740000000000146e+04
4.080438000000000121e-01 5.540694999999999709e+04
4.082935999999999788e-01 5.536651999999999680e+04
4.085432999999999981e-01 5.532612000000000262e+04
4.087931000000000203e-01 5.528575000000000000e+04
4.090427999999999842e-01 5.524540000000000146e+04
4.092926000000000064e-01 5.520508000000000175e+04
4.095423000000000258e-01 5.516477999999999884e+04
4.097920999999999925e-01 5.512451000000000204e+04
4.100418000000000118e-01 5.508426000000000204e+04
4.102915999999999785e-01 5.504402999999999884e+04
4.105412999999999979e-01 5.500383000000000175e+04
4.107911000000000201e-01 5.496363999999999942e+04
4.110407999999999840e-01 5.492348000000000320e+04
4.112906000000000062e-01 5.488333999999999651e+04
4.115403000000000255e-01 5.484322000000000116e+04
4.117900999999999923e-01 5.480312000000000262e+04
4.120398000000000116e-01 5.476304000000000087e+04
4.122895999999999783e-01 5.472298999999999796e+04
4.125392999999999977e-01 5.468294999999999709e+04
4.127891000000000199e-01 5.464294000000000233e+04
4.130387999999999837e-01 5.460294999999999709e+04
4.132886000000000060e-01 5.456298000000000320e+04
4.135383000000000253e-01 5.452304000000000087e+04
4.137880999999999920e-01 5.448312000000000262e+04
4.140378000000000114e-01 5.444323000000000320e+04
4.142875999999999781e-01 5.440336000000000058e+04
4.145372999999999974e-01 5.436351999999999680e+04
4.147871000000000197e-01 5.432369999999999709e+04
4.150367999999999835e-01 5.428391000000000349e+04
4.152866000000000057e-01 5.424413999999999942e+04
4.155363000000000251e-01 5.420440000000000146e+04
4.157860999999999918e-01 5.416469000000000233e+04
4.160358000000000112e-01 5.412501000000000204e+04
4.162855999999999779e-01 5.408536000000000058e+04
4.165352999999999972e-01 5.404573000000000320e+04
4.167851000000000194e-01 5.400613999999999942e+04
4.170347999999999833e-01 5.396656999999999971e+04
4.172846000000000055e-01 5.392704000000000087e+04
4.175343000000000249e-01 5.388752999999999884e+04
4.177840999999999916e-01 5.384805999999999767e+04
4.180338000000000109e-01 5.380862000000000262e+04
4.182835999999999776e-01 5.376920999999999913e+04
4.185332999999999970e-01 5.372983000000000175e+04
4.187831000000000192e-01 5.369048999999999796e+04
4.190327999999999831e-01 5.365116999999999825e+04
4.192826000000000053e-01 5.361188999999999942e+04
4.195323000000000246e-01 5.357265000000000146e+04
4.197820999999999914e-01 5.353344000000000233e+04
4.200318000000000107e-01 5.349426999999999680e+04
4.202815999999999774e-01 5.345512999999999738e+04
4.205312999999999968e-01 5.341602999999999884e+04
4.207811000000000190e-01 5.337695999999999913e+04
4.210307999999999828e-01 5.333793000000000029e+04
4.212806000000000051e-01 5.329894000000000233e+04
4.215303000000000244e-01 5.325998000000000320e+04
4.217800999999999911e-01 5.322106999999999971e+04
4.220298000000000105e-01 5.318218000000000029e+04
4.222795999999999772e-01 5.314333999999999651e+04
4.225292999999999966e-01 5.310452999999999884e+04
4.227791000000000188e-01 5.306576999999999680e+04
4.230287999999999826e-01 5.302702999999999884e+04
4.232786000000000048e-01 5.298833999999999651e+04
4.235283000000000242e-01 5.294968000000000029e+04
4.237780999999999909e-01 5.291105000000000291e+04
4.240278000000000103e-01 5.287245999999999913e+04
4.242775999999999770e-01 5.283390000000000146e+04
4.245272999999999963e-01 5.279537999999999738e+04
4.247771000000000186e-01 5.275688999999999942e+04
4.250268999999999853e-01 5.271844000000000233e+04
4.252766000000000046e-01 5.268001000000000204e+04
4.255264000000000268e-01 5.264162000000000262e+04
4.257760999999999907e-01 5.260326999999999680e+04
4.260259000000000129e-01 5.256494000000000233e+04
4.262755999999999768e-01 5.252663999999999942e+04
4.265253999999999990e-01 5.248837999999999738e+04
4.267751000000000183e-01 5.245013999999999942e+04
4.270248999999999850e-01 5.241194000000000233e+04
4.272746000000000044e-01 5.237376999999999680e+04
4.275244000000000266e-01 5.233562000000000262e+04
4.277740999999999905e-01 5.229751000000000204e+04
4.280239000000000127e-01 5.225941999999999825e+04
4.282735999999999765e-01 5.222136000000000058e+04
4.285233999999999988e-01 5.218333000000000175e+04
4.287731000000000181e-01 5.214533000000000175e+04
4.290228999999999848e-01 5.210734999999999854e+04
4.292726000000000042e-01 5.206941000000000349e+04
4.295224000000000264e-01 5.203148000000000320e+04
4.297720999999999902e-01 5.199358999999999651e+04
4.300219000000000125e-01 5.195570999999999913e+04
4.302715999999999763e-01 5.191787000000000262e+04
4.305213999999999985e-01 5.188005000000000291e+04
4.307711000000000179e-01 5.184225000000000000e+04
4.310208999999999846e-01 5.180448000000000320e+04
4.312706000000000039e-01 5.176673000000000320e+04
4.315204000000000262e-01 5.172901000000000204e+04
4.317700999999999900e-01 5.169130999999999767e+04
4.320199000000000122e-01 5.165363999999999942e+04
4.322695999999999761e-01 5.161598999999999796e+04
4.325193999999999983e-01 5.157837000000000262e+04
4.327691000000000177e-01 5.154077999999999884e+04
4.330188999999999844e-01 5.150322000000000116e+04
4.332686000000000037e-01 5.146568000000000029e+04
4.335184000000000260e-01 5.142816999999999825e+04
4.337680999999999898e-01 5.139069000000000233e+04
4.340179000000000120e-01 5.135325000000000000e+04
4.342675999999999759e-01 5.131583000000000175e+04
4.345173999999999981e-01 5.127844999999999709e+04
4.347671000000000174e-01 5.124108999999999651e+04
4.350168999999999841e-01 5.120376999999999680e+04
4.352666000000000035e-01 5.116648000000000320e+04
4.355164000000000257e-01 5.112923000000000320e+04
4.357660999999999896e-01 5.109201000000000204e+04
4.360159000000000118e-01 5.105481999999999971e+04
4.362655999999999756e-01 5.101766999999999825e+04
4.365153999999999979e-01 5.098055999999999767e+04
4.367651000000000172e-01 5.094348000000000320e+04
4.370148999999999839e-01 5.090644000000000233e+04
4.372646000000000033e-01 5.086943000000000029e+04
4.375144000000000255e-01 5.083247000000000116e+04
4.377640999999999893e-01 5.079554000000000087e+04
4.380139000000000116e-01 5.075865000000000146e+04
4.382635999999999754e-01 5.072180999999999767e+04
4.385133999999999976e-01 5.068500000000000000e+04
4.387631000000000170e-01 5.064823000000000320e+04
4.390128999999999837e-01 5.061151000000000204e+04
4.392626000000000031e-01 5.057481999999999971e+04
4.395124000000000253e-01 5.053818000000000029e+04
4.397620999999999891e-01 5.050158999999999651e+04
4.400119000000000113e-01 5.046502999999999884e+04
4.402615999999999752e-01 5.042851999999999680e+04
4.405113999999999974e-01 5.039205999999999767e+04
4.407611000000000168e-01 5.035563999999999942e+04
4.410108999999999835e-01 5.031926000000000204e+04
4.412606000000000028e-01 5.028293000000000029e+04
4.415104000000000251e-01 5.024663999999999942e+04
4.417600999999999889e-01 5.021038999999999942e+04
4.420099000000000111e-01 5.017418000000000029e+04
4.422595999999999750e-01 5.013801999999999680e+04
4.425093999999999972e-01 5.010188999999999942e+04
4.427591000000000165e-01 5.006580000000000291e+04
4.430088999999999833e-01 5.002975000000000000e+04
4.432586000000000026e-01 4.999373000000000320e+04
4.435084000000000248e-01 4.995776000000000204e+04
4.437580999999999887e-01 4.992181999999999971e+04
4.440079000000000109e-01 4.988591000000000349e+04
4.442575999999999747e-01 4.985004000000000087e+04
4.445073999999999970e-01 4.981419999999999709e+04
4.447571000000000163e-01 4.977838999999999942e+04
4.450068999999999830e-01 4.974262000000000262e+04
4.452566000000000024e-01 4.970687999999999738e+04
4.455064000000000246e-01 4.967116999999999825e+04
4.457560999999999884e-01 4.963548999999999796e+04
4.460059000000000107e-01 4.959983999999999651e+04
4.462555999999999745e-01 4.956420999999999913e+04
4.465053999999999967e-01 4.952862000000000262e+04
4.467551000000000161e-01 4.949305000000000291e+04
4.470048999999999828e-01 4.945751000000000204e+04
4.472546000000000022e-01 4.942198999999999796e+04
4.475044000000000244e-01 4.938650000000000000e+04
4.477540999999999882e-01 4.935104000000000087e+04
4.480039000000000105e-01 4.931558999999999651e+04
4.482536999999999772e-01 4.928016999999999825e+04
4.485033999999999965e-01 4.924477999999999884e+04
4.487532000000000187e-01 4.920940000000000146e+04
4.490028999999999826e-01 4.917404000000000087e+04
4.492527000000000048e-01 4.913870999999999913e+04
4.495024000000000242e-01 4.910338999999999942e+04
4.497521999999999909e-01 4.906808999999999651e+04
4.500019000000000102e-01 4.903280999999999767e+04
4.502516999999999769e-01 4.899755000000000291e+04
4.505013999999999963e-01 4.896230000000000291e+04
4.507512000000000185e-01 4.892708000000000175e+04
4.510008999999999824e-01 4.889187000000000262e+04
4.512507000000000046e-01 4.885668000000000029e+04
4.515004000000000239e-01 4.882150000000000000e+04
4.517501999999999907e-01 4.878634999999999854e+04
4.519999000000000100e-01 4.875120999999999913e+04
4.522496999999999767e-01 4.871608999999999651e+04
4.524993999999999961e-01 4.868098999999999796e+04
4.527492000000000183e-01 4.864591000000000349e+04
4.529988999999999821e-01 4.861083999999999651e+04
4.532487000000000044e-01 4.857579000000000087e+04
4.534984000000000237e-01 4.854076000000000204e+04
4.537481999999999904e-01 4.850575000000000000e+04
4.539979000000000098e-01 4.847076000000000204e+04
4.542476999999999765e-01 4.843577999999999884e+04
4.544973999999999958e-01 4.840081999999999971e+04
4.547472000000000181e-01 4.836587999999999738e+04
4.549968999999999819e-01 4.833095999999999913e+04
4.552467000000000041e-01 4.829605999999999767e+04
4.554964000000000235e-01 4.826116999999999825e+04
4.557461999999999902e-01 4.822630000000000291e+04
4.559959000000000096e-01 4.819144999999999709e+04
4.562456999999999763e-01 4.815662000000000262e+04
4.564953999999999956e-01 4.812180000000000291e+04
4.567452000000000178e-01 4.808700000000000000e+04
4.569948999999999817e-01 4.805222000000000116e+04
4.572447000000000039e-01 4.801745999999999913e+04
4.574944000000000233e-01 4.798272000000000116e+04
4.577441999999999900e-01 4.794798999999999796e+04
4.579939000000000093e-01 4.791329000000000087e+04
4.582436999999999760e-01 4.787859999999999854e+04
